FREQ,REF_AREA,COMP_METHOD,UNIT_MEASURE,CURRENCY,TRANSFORMATION,TIME_PERIOD,OBS_VALUE
M,IN,B,XDC,INR,B,1981-05,254.63
M,IN,B,XDC,INR,B,1981-06,259.89
M,IN,B,XDC,INR,B,1981-07,283.85
M,IN,B,XDC,INR,B,1981-08,276.49
M,IN,B,XDC,INR,B,1981-09,259.05
M,IN,B,XDC,INR,B,1981-10,263.03
M,IN,B,XDC,INR,B,1981-11,260.06
M,IN,B,XDC,INR,B,1981-12,265.18
M,IN,B,XDC,INR,B,1982-01,272.29
M,IN,B,XDC,INR,B,1982-02,273.75
M,IN,B,XDC,INR,B,1982-03,284.02
M,IN,B,XDC,INR,B,1982-04,307.75
M,IN,B,XDC,INR,B,1982-05,304.07
M,IN,B,XDC,INR,B,1982-06,327.1
M,IN,B,XDC,INR,B,1982-07,300.17
M,IN,B,XDC,INR,B,1982-08,297.22
M,IN,B,XDC,INR,B,1982-09,305.07
M,IN,B,XDC,INR,B,1982-10,304.8
M,IN,B,XDC,INR,B,1982-11,305.79
M,IN,B,XDC,INR,B,1982-12,319.26
M,IN,B,XDC,INR,B,1983-01,319.51
M,IN,B,XDC,INR,B,1983-02,327.87
M,IN,B,XDC,INR,B,1983-03,369.08
M,IN,B,XDC,INR,B,1983-04,342.64
M,IN,B,XDC,INR,B,1983-05,351.9
M,IN,B,XDC,INR,B,1983-06,365.8
M,IN,B,XDC,INR,B,1983-07,353.52
M,IN,B,XDC,INR,B,1983-08,358.05
M,IN,B,XDC,INR,B,1983-09,356.48
M,IN,B,XDC,INR,B,1983-10,364.3
M,IN,B,XDC,INR,B,1983-11,375.67
M,IN,B,XDC,INR,B,1983-12,391.58
M,IN,B,XDC,INR,B,1984-01,391.77
M,IN,B,XDC,INR,B,1984-02,406.6
M,IN,B,XDC,INR,B,1984-03,414.67
M,IN,B,XDC,INR,B,1984-04,409.71
M,IN,B,XDC,INR,B,1984-05,437.31
M,IN,B,XDC,INR,B,1984-06,473.33
M,IN,B,XDC,INR,B,1984-07,450.03
M,IN,B,XDC,INR,B,1984-08,453.83
M,IN,B,XDC,INR,B,1984-09,453.07
M,IN,B,XDC,INR,B,1984-10,443.55
M,IN,B,XDC,INR,B,1984-11,447.9
M,IN,B,XDC,INR,B,1984-12,470.49
M,IN,B,XDC,INR,B,1985-01,468.13
M,IN,B,XDC,INR,B,1985-02,457.58
M,IN,B,XDC,INR,B,1985-03,511.32
M,IN,B,XDC,INR,B,1985-04,474.21
M,IN,B,XDC,INR,B,1985-05,499.93
M,IN,B,XDC,INR,B,1985-06,520.28
M,IN,B,XDC,INR,B,1985-07,508.58
M,IN,B,XDC,INR,B,1985-08,467.42
M,IN,B,XDC,INR,B,1985-09,490.87
M,IN,B,XDC,INR,B,1985-10,480.01
M,IN,B,XDC,INR,B,1985-11,523.79
M,IN,B,XDC,INR,B,1985-12,529.26
M,IN,B,XDC,INR,B,1986-01,516.71
M,IN,B,XDC,INR,B,1986-02,514.29
M,IN,B,XDC,INR,B,1986-03,543
M,IN,B,XDC,INR,B,1986-04,524.71
M,IN,B,XDC,INR,B,1986-05,580.35
M,IN,B,XDC,INR,B,1986-06,586.7
M,IN,B,XDC,INR,B,1986-07,577.87
M,IN,B,XDC,INR,B,1986-08,546.02
M,IN,B,XDC,INR,B,1986-09,546
M,IN,B,XDC,INR,B,1986-10,584.85
M,IN,B,XDC,INR,B,1986-11,581.94
M,IN,B,XDC,INR,B,1986-12,603.6
M,IN,B,XDC,INR,B,1987-01,600.44
M,IN,B,XDC,INR,B,1987-02,610.13
M,IN,B,XDC,INR,B,1987-03,624.42
M,IN,B,XDC,INR,B,1987-04,642.02
M,IN,B,XDC,INR,B,1987-05,655.26
M,IN,B,XDC,INR,B,1987-06,668.1
M,IN,B,XDC,INR,B,1987-07,639.41
M,IN,B,XDC,INR,B,1987-08,635.46
M,IN,B,XDC,INR,B,1987-09,645.21
M,IN,B,XDC,INR,B,1987-10,665.51
M,IN,B,XDC,INR,B,1987-11,677.26
M,IN,B,XDC,INR,B,1987-12,681.82
M,IN,B,XDC,INR,B,1988-01,693.96
M,IN,B,XDC,INR,B,1988-02,696.49
M,IN,B,XDC,INR,B,1988-03,707.45
M,IN,B,XDC,INR,B,1988-04,735.66
M,IN,B,XDC,INR,B,1988-05,741.54
M,IN,B,XDC,INR,B,1988-06,748.31
M,IN,B,XDC,INR,B,1988-07,730.06
M,IN,B,XDC,INR,B,1988-08,729.6
M,IN,B,XDC,INR,B,1988-09,732.39
M,IN,B,XDC,INR,B,1988-10,751.99
M,IN,B,XDC,INR,B,1988-11,769.41
M,IN,B,XDC,INR,B,1988-12,774.1
M,IN,B,XDC,INR,B,1989-01,772.85
M,IN,B,XDC,INR,B,1989-02,792.33
M,IN,B,XDC,INR,B,1989-03,822.95
M,IN,B,XDC,INR,B,1989-04,845.98
M,IN,B,XDC,INR,B,1989-05,869.42
M,IN,B,XDC,INR,B,1989-06,847.2
M,IN,B,XDC,INR,B,1989-07,832.27
M,IN,B,XDC,INR,B,1989-08,839.74
M,IN,B,XDC,INR,B,1989-09,854.72
M,IN,B,XDC,INR,B,1989-10,883.23
M,IN,B,XDC,INR,B,1989-11,889.78
M,IN,B,XDC,INR,B,1989-12,890.21
M,IN,B,XDC,INR,B,1990-01,909.7
M,IN,B,XDC,INR,B,1990-02,937.41
M,IN,B,XDC,INR,B,1990-03,947.91
M,IN,B,XDC,INR,B,1990-04,990.06
M,IN,B,XDC,INR,B,1990-05,1018.65
M,IN,B,XDC,INR,B,1990-06,1013.46
M,IN,B,XDC,INR,B,1990-07,958.04
M,IN,B,XDC,INR,B,1990-08,985.16
M,IN,B,XDC,INR,B,1990-09,995.97
M,IN,B,XDC,INR,B,1990-10,1090.77
M,IN,B,XDC,INR,B,1990-11,1062.29
M,IN,B,XDC,INR,B,1990-12,1073.97
M,IN,B,XDC,INR,B,1991-01,1127.04
M,IN,B,XDC,INR,B,1991-02,1131.81
M,IN,B,XDC,INR,B,1991-03,1206.91
M,IN,B,XDC,INR,B,1991-04,1212.98
M,IN,B,XDC,INR,B,1991-05,1195.07
M,IN,B,XDC,INR,B,1991-06,1239.28
M,IN,B,XDC,INR,B,1991-07,1203.64
M,IN,B,XDC,INR,B,1991-08,1239.08
M,IN,B,XDC,INR,B,1991-09,1238.09
M,IN,B,XDC,INR,B,1991-10,1274.17
M,IN,B,XDC,INR,B,1991-11,1278.25
M,IN,B,XDC,INR,B,1991-12,1274.87
M,IN,B,XDC,INR,B,1992-01,1358.11
M,IN,B,XDC,INR,B,1992-02,1361.73
M,IN,B,XDC,INR,B,1992-03,1389.22
M,IN,B,XDC,INR,B,1992-04,1413.14
M,IN,B,XDC,INR,B,1992-05,1400.08
M,IN,B,XDC,INR,B,1992-06,1380.31
M,IN,B,XDC,INR,B,1992-07,1410.39
M,IN,B,XDC,INR,B,1992-08,1363.79
M,IN,B,XDC,INR,B,1992-09,1386.73
M,IN,B,XDC,INR,B,1992-10,1385.42
M,IN,B,XDC,INR,B,1992-11,1378.72
M,IN,B,XDC,INR,B,1992-12,1346.91
M,IN,B,XDC,INR,B,1993-01,1459.83
M,IN,B,XDC,INR,B,1993-02,1490.9
M,IN,B,XDC,INR,B,1993-03,1456.42
M,IN,B,XDC,INR,B,1993-04,1601.44
M,IN,B,XDC,INR,B,1993-05,1575.3
M,IN,B,XDC,INR,B,1993-06,1532.24
M,IN,B,XDC,INR,B,1993-07,1589.66
M,IN,B,XDC,INR,B,1993-08,1591.46
M,IN,B,XDC,INR,B,1993-09,1599.71
M,IN,B,XDC,INR,B,1993-10,1588.62
M,IN,B,XDC,INR,B,1993-11,1624.2
M,IN,B,XDC,INR,B,1993-12,1650.34
M,IN,B,XDC,INR,B,1994-01,1691.07
M,IN,B,XDC,INR,B,1994-02,1738.19
M,IN,B,XDC,INR,B,1994-03,1808.86
M,IN,B,XDC,INR,B,1994-04,1780.37
M,IN,B,XDC,INR,B,1994-05,1806.83
M,IN,B,XDC,INR,B,1994-06,1844.1
M,IN,B,XDC,INR,B,1994-07,1788.7
M,IN,B,XDC,INR,B,1994-08,1788.78
M,IN,B,XDC,INR,B,1994-09,1757.24
M,IN,B,XDC,INR,B,1994-10,1834.64
M,IN,B,XDC,INR,B,1994-11,1880.07
M,IN,B,XDC,INR,B,1994-12,1897.38
M,IN,B,XDC,INR,B,1995-01,1967.44
M,IN,B,XDC,INR,B,1995-02,1987.48
M,IN,B,XDC,INR,B,1995-03,2054.6
M,IN,B,XDC,INR,B,1995-04,2094.83
M,IN,B,XDC,INR,B,1995-05,2103.86
M,IN,B,XDC,INR,B,1995-06,2181.6
M,IN,B,XDC,INR,B,1995-07,2119.11
M,IN,B,XDC,INR,B,1995-08,2084.65
M,IN,B,XDC,INR,B,1995-09,2028.07
M,IN,B,XDC,INR,B,1995-10,2110.18
M,IN,B,XDC,INR,B,1995-11,2095.77
M,IN,B,XDC,INR,B,1995-12,2175.28
M,IN,B,XDC,INR,B,1996-01,2203.39
M,IN,B,XDC,INR,B,1996-02,2257.72
M,IN,B,XDC,INR,B,1996-03,2175.88
M,IN,B,XDC,INR,B,1996-04,2310.63
M,IN,B,XDC,INR,B,1996-05,2319.45
M,IN,B,XDC,INR,B,1996-06,2345.32
M,IN,B,XDC,INR,B,1996-07,2285.08
M,IN,B,XDC,INR,B,1996-08,2210.09
M,IN,B,XDC,INR,B,1996-09,2213.49
M,IN,B,XDC,INR,B,1996-10,2262.47
M,IN,B,XDC,INR,B,1996-11,2270.09
M,IN,B,XDC,INR,B,1996-12,2278.39
M,IN,B,XDC,INR,B,1997-01,2223.15
M,IN,B,XDC,INR,B,1997-02,2213.37
M,IN,B,XDC,INR,B,1997-03,2310.19
M,IN,B,XDC,INR,B,1997-04,2390.46
M,IN,B,XDC,INR,B,1997-05,2436.22
M,IN,B,XDC,INR,B,1997-06,2434.39
M,IN,B,XDC,INR,B,1997-07,2455.18
M,IN,B,XDC,INR,B,1997-08,2369.31
M,IN,B,XDC,INR,B,1997-09,2372.47
M,IN,B,XDC,INR,B,1997-10,2442.56
M,IN,B,XDC,INR,B,1997-11,2487.45
M,IN,B,XDC,INR,B,1997-12,2507.21
M,IN,B,XDC,INR,B,1998-01,2586.57
M,IN,B,XDC,INR,B,1998-02,2585.69
M,IN,B,XDC,INR,B,1998-03,2622.98
M,IN,B,XDC,INR,B,1998-04,2660.16
M,IN,B,XDC,INR,B,1998-05,2821.55
M,IN,B,XDC,INR,B,1998-06,2871.1
M,IN,B,XDC,INR,B,1998-07,2846.13
M,IN,B,XDC,INR,B,1998-08,2769.36
M,IN,B,XDC,INR,B,1998-09,2807.73
M,IN,B,XDC,INR,B,1998-10,2953.61
M,IN,B,XDC,INR,B,1998-11,2965.45
M,IN,B,XDC,INR,B,1998-12,3039.76
M,IN,B,XDC,INR,B,1999-01,3052.81
M,IN,B,XDC,INR,B,1999-02,3091.42
M,IN,B,XDC,INR,B,1999-03,3065.44
M,IN,B,XDC,INR,B,1999-04,3262.74
M,IN,B,XDC,INR,B,1999-05,3301.48
M,IN,B,XDC,INR,B,1999-06,3322.54
M,IN,B,XDC,INR,B,1999-07,3252.84
M,IN,B,XDC,INR,B,1999-08,3182.35
M,IN,B,XDC,INR,B,1999-09,3199.98
M,IN,B,XDC,INR,B,1999-10,3336.32
M,IN,B,XDC,INR,B,1999-11,3301.94
M,IN,B,XDC,INR,B,1999-12,3319.66
M,IN,B,XDC,INR,B,2000-01,3301.13
M,IN,B,XDC,INR,B,2000-02,3370.51
M,IN,B,XDC,INR,B,2000-03,3531.89
M,IN,B,XDC,INR,B,2000-04,3458.31
M,IN,B,XDC,INR,B,2000-05,3542.26
M,IN,B,XDC,INR,B,2000-06,3622.8
M,IN,B,XDC,INR,B,2000-07,3510.81
M,IN,B,XDC,INR,B,2000-08,3464.93
M,IN,B,XDC,INR,B,2000-09,3548.8
M,IN,B,XDC,INR,B,2000-10,3591.6
M,IN,B,XDC,INR,B,2000-11,3615.3
M,IN,B,XDC,INR,B,2000-12,3664.86
M,IN,B,XDC,INR,B,2001-01,3726.27
M,IN,B,XDC,INR,B,2001-02,3767.13
M,IN,B,XDC,INR,B,2001-03,3849.65
M,IN,B,XDC,INR,B,2001-04,3969.08
M,IN,B,XDC,INR,B,2001-05,3962.49
M,IN,B,XDC,INR,B,2001-06,4027.4
M,IN,B,XDC,INR,B,2001-07,3996.75
M,IN,B,XDC,INR,B,2001-08,3827.18
M,IN,B,XDC,INR,B,2001-09,3984.78
M,IN,B,XDC,INR,B,2001-10,4001.49
M,IN,B,XDC,INR,B,2001-11,4098.82
M,IN,B,XDC,INR,B,2001-12,4097.47
M,IN,B,XDC,INR,B,2002-01,4151.45
M,IN,B,XDC,INR,B,2002-02,4223.45
M,IN,B,XDC,INR,B,2002-03,4374.24
M,IN,B,XDC,INR,B,2002-04,4476.53
M,IN,B,XDC,INR,B,2002-05,4535.24
M,IN,B,XDC,INR,B,2002-06,4506.3
M,IN,B,XDC,INR,B,2002-07,4639.52
M,IN,B,XDC,INR,B,2002-08,4339.69
M,IN,B,XDC,INR,B,2002-09,4478.55
M,IN,B,XDC,INR,B,2002-10,4500.3
M,IN,B,XDC,INR,B,2002-11,4559.78
M,IN,B,XDC,INR,B,2002-12,4627.8
M,IN,B,XDC,INR,B,2003-01,4750.4
M,IN,B,XDC,INR,B,2003-02,4827.02
M,IN,B,XDC,INR,B,2003-03,4946.33
M,IN,B,XDC,INR,B,2003-04,4968.89
M,IN,B,XDC,INR,B,2003-05,5227.59
M,IN,B,XDC,INR,B,2003-06,5148.18
M,IN,B,XDC,INR,B,2003-07,5058.67
M,IN,B,XDC,INR,B,2003-08,4778.11
M,IN,B,XDC,INR,B,2003-09,4853.36
M,IN,B,XDC,INR,B,2003-10,5033.03
M,IN,B,XDC,INR,B,2003-11,5178.7
M,IN,B,XDC,INR,B,2003-12,5219.45
M,IN,B,XDC,INR,B,2004-01,5303.12
M,IN,B,XDC,INR,B,2004-02,5393.49
M,IN,B,XDC,INR,B,2004-03,5401.42
M,IN,B,XDC,INR,B,2004-04,5737.27
M,IN,B,XDC,INR,B,2004-05,5907.65
M,IN,B,XDC,INR,B,2004-06,6068.94
M,IN,B,XDC,INR,B,2004-07,6101.28
M,IN,B,XDC,INR,B,2004-08,6071.84
M,IN,B,XDC,INR,B,2004-09,6265.08
M,IN,B,XDC,INR,B,2004-10,6338.91
M,IN,B,XDC,INR,B,2004-11,6576.78
M,IN,B,XDC,INR,B,2004-12,6600.74
M,IN,B,XDC,INR,B,2005-01,6467.68
M,IN,B,XDC,INR,B,2005-02,6593.56
M,IN,B,XDC,INR,B,2005-03,6956.66
M,IN,B,XDC,INR,B,2005-04,6964.76
M,IN,B,XDC,INR,B,2005-05,6777.04
M,IN,B,XDC,INR,B,2005-06,6845.51
M,IN,B,XDC,INR,B,2005-07,6824.41
M,IN,B,XDC,INR,B,2005-08,6873.1
M,IN,B,XDC,INR,B,2005-09,6873.15
M,IN,B,XDC,INR,B,2005-10,7071.79
M,IN,B,XDC,INR,B,2005-11,7277.94
M,IN,B,XDC,INR,B,2005-12,7314.88
M,IN,B,XDC,INR,B,2006-01,7203.38
M,IN,B,XDC,INR,B,2006-02,7239.8
M,IN,B,XDC,INR,B,2006-03,7609.37
M,IN,B,XDC,INR,B,2006-04,7773.13
M,IN,B,XDC,INR,B,2006-05,7921.48
M,IN,B,XDC,INR,B,2006-06,8088.2
M,IN,B,XDC,INR,B,2006-07,8148.33
M,IN,B,XDC,INR,B,2006-08,8300.78
M,IN,B,XDC,INR,B,2006-09,8387.91
M,IN,B,XDC,INR,B,2006-10,8224.53
M,IN,B,XDC,INR,B,2006-11,8366.59
M,IN,B,XDC,INR,B,2006-12,9007.12
M,IN,B,XDC,INR,B,2007-01,8856.78
M,IN,B,XDC,INR,B,2007-02,9238.16
M,IN,B,XDC,INR,B,2007-03,9792.98
M,IN,B,XDC,INR,B,2007-04,9467.31
M,IN,B,XDC,INR,B,2007-05,9376.65
M,IN,B,XDC,INR,B,2007-06,9855.21
M,IN,B,XDC,INR,B,2007-07,10249.95
M,IN,B,XDC,INR,B,2007-08,9938.8
M,IN,B,XDC,INR,B,2007-09,10581.39
M,IN,B,XDC,INR,B,2007-10,11029.44
M,IN,B,XDC,INR,B,2007-11,11528.75
M,IN,B,XDC,INR,B,2007-12,11954.07
M,IN,B,XDC,INR,B,2008-01,11991.75
M,IN,B,XDC,INR,B,2008-02,12606.18
M,IN,B,XDC,INR,B,2008-03,13331.43
M,IN,B,XDC,INR,B,2008-04,12932.3
M,IN,B,XDC,INR,B,2008-05,14234.04
M,IN,B,XDC,INR,B,2008-06,14518.2
M,IN,B,XDC,INR,B,2008-07,14483.13
M,IN,B,XDC,INR,B,2008-08,14005.79
M,IN,B,XDC,INR,B,2008-09,15096.05
M,IN,B,XDC,INR,B,2008-10,14384.81
M,IN,B,XDC,INR,B,2008-11,13644.46
M,IN,B,XDC,INR,B,2008-12,13322.66
M,IN,B,XDC,INR,B,2009-01,13026.75
M,IN,B,XDC,INR,B,2009-02,13528.69
M,IN,B,XDC,INR,B,2009-03,14296.31
M,IN,B,XDC,INR,B,2009-04,14190.71
M,IN,B,XDC,INR,B,2009-05,13709.11
M,IN,B,XDC,INR,B,2009-06,13772.01
M,IN,B,XDC,INR,B,2009-07,13963.02
M,IN,B,XDC,INR,B,2009-08,14123.22
M,IN,B,XDC,INR,B,2009-09,14304.36
M,IN,B,XDC,INR,B,2009-10,14366.46
M,IN,B,XDC,INR,B,2009-11,14323.07
M,IN,B,XDC,INR,B,2009-12,14889.53
M,IN,B,XDC,INR,B,2010-01,13985.06
M,IN,B,XDC,INR,B,2010-02,14404.22
M,IN,B,XDC,INR,B,2010-03,14258.16
M,IN,B,XDC,INR,B,2010-04,14654.58
M,IN,B,XDC,INR,B,2010-05,14909.03
M,IN,B,XDC,INR,B,2010-06,15485.51
M,IN,B,XDC,INR,B,2010-07,15306.6
M,IN,B,XDC,INR,B,2010-08,15170.36
M,IN,B,XDC,INR,B,2010-09,15371.29
M,IN,B,XDC,INR,B,2010-10,16249.02
M,IN,B,XDC,INR,B,2010-11,16292.45
M,IN,B,XDC,INR,B,2010-12,16717.87
M,IN,B,XDC,INR,B,2011-01,16828.24
M,IN,B,XDC,INR,B,2011-02,16721.2
M,IN,B,XDC,INR,B,2011-03,16600.09
M,IN,B,XDC,INR,B,2011-04,17475.88
M,IN,B,XDC,INR,B,2011-05,17686.06
M,IN,B,XDC,INR,B,2011-06,17581.51
M,IN,B,XDC,INR,B,2011-07,17658.94
M,IN,B,XDC,INR,B,2011-08,18144.16
M,IN,B,XDC,INR,B,2011-09,19111.5
M,IN,B,XDC,INR,B,2011-10,19327.64
M,IN,B,XDC,INR,B,2011-11,19801.84
M,IN,B,XDC,INR,B,2011-12,20093.97
M,IN,B,XDC,INR,B,2012-01,19722.89
M,IN,B,XDC,INR,B,2012-02,19196.9
M,IN,B,XDC,INR,B,2012-03,20803.94
M,IN,B,XDC,INR,B,2012-04,20876.57
M,IN,B,XDC,INR,B,2012-05,21408.19
M,IN,B,XDC,INR,B,2012-06,21851.98
M,IN,B,XDC,INR,B,2012-07,21486.73
M,IN,B,XDC,INR,B,2012-08,21576.98
M,IN,B,XDC,INR,B,2012-09,21028.24
M,IN,B,XDC,INR,B,2012-10,21376.9
M,IN,B,XDC,INR,B,2012-11,21528.16
M,IN,B,XDC,INR,B,2012-12,22593.04
M,IN,B,XDC,INR,B,2013-01,22217.63
M,IN,B,XDC,INR,B,2013-02,22555.96
M,IN,B,XDC,INR,B,2013-03,23309.59
M,IN,B,XDC,INR,B,2013-04,22627.32
M,IN,B,XDC,INR,B,2013-05,22688.27
M,IN,B,XDC,INR,B,2013-06,23725.28
M,IN,B,XDC,INR,B,2013-07,23449.54
M,IN,B,XDC,INR,B,2013-08,25147.22
M,IN,B,XDC,INR,B,2013-09,24422.19
M,IN,B,XDC,INR,B,2013-10,24657.73
M,IN,B,XDC,INR,B,2013-11,25096.69
M,IN,B,XDC,INR,B,2013-12,25548.86
M,IN,B,XDC,INR,B,2014-01,25317.47
M,IN,B,XDC,INR,B,2014-02,25380.36
M,IN,B,XDC,INR,B,2014-03,26124.6
M,IN,B,XDC,INR,B,2014-04,25804.4
M,IN,B,XDC,INR,B,2014-05,25471.21
M,IN,B,XDC,INR,B,2014-06,25820.15
M,IN,B,XDC,INR,B,2014-07,26138.5
M,IN,B,XDC,INR,B,2014-08,25684.28
M,IN,B,XDC,INR,B,2014-09,25552.15
M,IN,B,XDC,INR,B,2014-10,25835.78
M,IN,B,XDC,INR,B,2014-11,25854.75
M,IN,B,XDC,INR,B,2014-12,26470.64
M,IN,B,XDC,INR,B,2015-01,26380.58
M,IN,B,XDC,INR,B,2015-02,27120.82
M,IN,B,XDC,INR,B,2015-03,28220.91
M,IN,B,XDC,INR,B,2015-04,28272.71
M,IN,B,XDC,INR,B,2015-05,28750.73
M,IN,B,XDC,INR,B,2015-06,28686.03
M,IN,B,XDC,INR,B,2015-07,28492.92
M,IN,B,XDC,INR,B,2015-08,28775.17
M,IN,B,XDC,INR,B,2015-09,29122.43
M,IN,B,XDC,INR,B,2015-10,29085.54
M,IN,B,XDC,INR,B,2015-11,29811.8
M,IN,B,XDC,INR,B,2015-12,30733.78
M,IN,B,XDC,INR,B,2016-01,30857.4
M,IN,B,XDC,INR,B,2016-02,31448.66
M,IN,B,XDC,INR,B,2016-03,32621.99
M,IN,B,XDC,INR,B,2016-04,31746.23
M,IN,B,XDC,INR,B,2016-05,32064.04
M,IN,B,XDC,INR,B,2016-06,32530.08
M,IN,B,XDC,INR,B,2016-07,31938.12
M,IN,B,XDC,INR,B,2016-08,32020.64
M,IN,B,XDC,INR,B,2016-09,32746.93
M,IN,B,XDC,INR,B,2016-10,32779.06
M,IN,B,XDC,INR,B,2016-11,32704.18
M,IN,B,XDC,INR,B,2016-12,32556.83
M,IN,B,XDC,INR,B,2017-01,32569.24
M,IN,B,XDC,INR,B,2017-02,32161.7
M,IN,B,XDC,INR,B,2017-03,31902.54
M,IN,B,XDC,INR,B,2017-04,31822.51
M,IN,B,XDC,INR,B,2017-05,32506.05
M,IN,B,XDC,INR,B,2017-06,33040.94
M,IN,B,XDC,INR,B,2017-07,32683.45
M,IN,B,XDC,INR,B,2017-08,32672.15
M,IN,B,XDC,INR,B,2017-09,33565.97
M,IN,B,XDC,INR,B,2017-10,33117.56
M,IN,B,XDC,INR,B,2017-11,33229.92
M,IN,B,XDC,INR,B,2017-12,33796.37
M,IN,B,XDC,INR,B,2018-01,33929.63
M,IN,B,XDC,INR,B,2018-02,34580.88
M,IN,B,XDC,INR,B,2018-03,37040.38
M,IN,B,XDC,INR,B,2018-04,35078.56
M,IN,B,XDC,INR,B,2018-05,35327.22
M,IN,B,XDC,INR,B,2018-06,35658.61
M,IN,B,XDC,INR,B,2018-07,35166.78
M,IN,B,XDC,INR,B,2018-08,35957.26
M,IN,B,XDC,INR,B,2018-09,37500.54
M,IN,B,XDC,INR,B,2018-10,37106.94
M,IN,B,XDC,INR,B,2018-11,36557.17
M,IN,B,XDC,INR,B,2018-12,37602.88
M,IN,B,XDC,INR,B,2019-01,37976.02
M,IN,B,XDC,INR,B,2019-02,38939.42
M,IN,B,XDC,INR,B,2019-03,40074.73
M,IN,B,XDC,INR,B,2019-04,40097.33
M,IN,B,XDC,INR,B,2019-05,39958.79
M,IN,B,XDC,INR,B,2019-06,40399.99
M,IN,B,XDC,INR,B,2019-07,40432.72
M,IN,B,XDC,INR,B,2019-08,40929.84
M,IN,B,XDC,INR,B,2019-09,41077.81
M,IN,B,XDC,INR,B,2019-10,41552.84
M,IN,B,XDC,INR,B,2019-11,42628.09
M,IN,B,XDC,INR,B,2019-12,43022.57
M,IN,B,XDC,INR,B,2020-01,44401.72
M,IN,B,XDC,INR,B,2020-02,45318.38
M,IN,B,XDC,INR,B,2020-03,49507.45
M,IN,B,XDC,INR,B,2020-04,51814.28
M,IN,B,XDC,INR,B,2020-05,52296.95
M,IN,B,XDC,INR,B,2020-06,53367.05
M,IN,B,XDC,INR,B,2020-07,54720.08
M,IN,B,XDC,INR,B,2020-08,54475.56
M,IN,B,XDC,INR,B,2020-09,53513.02
M,IN,B,XDC,INR,B,2020-10,55523.65
M,IN,B,XDC,INR,B,2020-11,56527.37
M,IN,B,XDC,INR,B,2020-12,56885.18
M,IN,B,XDC,INR,B,2021-01,57332.12
M,IN,B,XDC,INR,B,2021-02,57575.13
M,IN,B,XDC,INR,B,2021-03,56801.05
M,IN,B,XDC,INR,B,2021-04,58543.8
M,IN,B,XDC,INR,B,2021-05,58550.51
M,IN,B,XDC,INR,B,2021-06,61165.29
M,IN,B,XDC,INR,B,2021-07,62618.66
M,IN,B,XDC,INR,B,2021-08,62468.06
M,IN,B,XDC,INR,B,2021-09,63125.98
M,IN,B,XDC,INR,B,2021-10,64013.16
M,IN,B,XDC,INR,B,2021-11,63348.72
M,IN,B,XDC,INR,B,2021-12,62642.48
M,IN,B,XDC,INR,B,2022-01,62339.84
M,IN,B,XDC,INR,B,2022-02,62978.36
M,IN,B,XDC,INR,B,2022-03,62614.8
M,IN,B,XDC,INR,B,2022-04,60745.22
M,IN,B,XDC,INR,B,2022-05,61550.76
M,IN,B,XDC,INR,B,2022-06,61418.48
M,IN,B,XDC,INR,B,2022-07,60351.62
M,IN,B,XDC,INR,B,2022-08,59639.81
M,IN,B,XDC,INR,B,2022-09,58828.02
M,IN,B,XDC,INR,B,2022-10,58577.64
M,IN,B,XDC,INR,B,2022-11,59675.38
M,IN,B,XDC,INR,B,2022-12,61486.66
M,IN,B,XDC,INR,B,2023-01,61804.92
M,IN,B,XDC,INR,B,2023-02,61313.4
M,IN,B,XDC,INR,B,2023-03,63447.56
M,IN,B,XDC,INR,B,2023-04,62440.34
M,IN,B,XDC,INR,B,2023-05,62673.29
M,IN,B,XDC,INR,B,2023-06,62822.93
M,IN,B,XDC,INR,B,2023-07,63970.15
M,IN,B,XDC,INR,B,2023-08,64068.64
M,IN,B,XDC,INR,B,2023-09,64339.15
M,IN,B,XDC,INR,B,2023-10,64467.91
M,IN,B,XDC,INR,B,2023-11,65751.22
M,IN,B,XDC,INR,B,2023-12,67935.59
M,IN,B,XDC,INR,B,2024-01,68534.54
M,IN,B,XDC,INR,B,2024-02,67921.66
M,IN,B,XDC,INR,B,2024-03,70694.24
M,IN,B,XDC,INR,B,2024-04,68973.8
M,IN,B,XDC,INR,B,2024-05,68840.09
M,IN,B,XDC,INR,B,2024-06,68939.9
M,IN,B,XDC,INR,B,2024-07,69285.6
M,IN,B,XDC,INR,B,2024-08,70786.34
M,IN,B,XDC,INR,B,2024-09,73082.7
M,IN,B,XDC,INR,B,2024-10,71525.56
M,IN,B,XDC,INR,B,2024-11,68674.45
M,IN,B,XDC,INR,B,2024-12,69627.59
M,IN,B,XDC,INR,B,2025-01,70461.44
M,IN,B,XDC,INR,B,2025-02,72338.13
M,IN,B,XDC,INR,B,2025-03,75436.4
M,IN,B,XDC,INR,B,2025-04,75751.18
M,IN,B,XDC,INR,B,2025-05,77358.55
M,IN,B,XDC,INR,B,2025-06,77705.73
M,IN,B,XDC,INR,B,2025-07,78252.9742
M,IN,B,XDC,INR,B,2025-08,79015.34
M,IN,B,XDC,INR,B,2025-09,80929.5377
M,IN,B,XDC,INR,B,2025-10,78975.5566
M,IN,B,XDC,INR,B,2025-11,79147.2206
M,IN,B,XDC,INR,B,2025-12,82835.3426
Q,IN,B,XDC,INR,N,1945-Q4,18.13
Q,IN,B,XDC,INR,N,1946-Q1,19.07
Q,IN,B,XDC,INR,N,1946-Q2,18.88
